Filename,Direction,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes (B)
A_10kB,download,10240,0.003008127212524414,3404111.354521677,10488
A_10kB,download,10240,0.0033669471740722656,3041330.7576830476,10488
A_10kB,download,10240,0.003299236297607422,3103748.587946235,10488
A_10kB,download,10240,0.0030050277709960938,3407622.418279911,10488
A_10kB,download,10240,0.0030088424682617188,3403302.1362916008,10488
A_10kB,download,10240,0.0032470226287841797,3153658.342022175,10488
A_10kB,download,10240,0.0035676956176757812,2870200.010692328,10488
A_10kB,download,10240,0.0030059814453125,3406541.3197969543,10488
A_10kB,download,10240,0.0032880306243896484,3114326.2243492133,10488
A_10kB,download,10240,0.0032312870025634766,3169015.9344794513,10488
A_10kB,download,10240,0.0029997825622558594,3413580.7470990303,10488
A_10kB,download,10240,0.003331899642944336,3073321.857602862,10488
A_10kB,download,10240,0.0030066967010498047,3405730.945999524,10488
A_10kB,download,10240,0.0035355091094970703,2896329.689122665,10488
A_10kB,download,10240,0.0032825469970703125,3119528.8320743754,10488
A_10kB,download,10240,0.0030062198638916016,3406271.152351495,10488
A_10kB,download,10240,0.0030069351196289062,3405460.9070726293,10488
A_10kB,download,10240,0.0030062198638916016,3406271.152351495,10488
A_10kB,download,10240,0.0030062198638916016,3406271.152351495,10488
A_10kB,download,10240,0.003638029098510742,2814710.8565436793,10488
A_10kB,download,10240,0.002843141555786133,3601649.7241090145,10488
A_10kB,download,10240,0.0037322044372558594,2743686.7867637663,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.002943754196166992,3478551.3047703896,10488
A_10kB,download,10240,0.0032160282135009766,3184051.6687671435,10488
A_10kB,download,10240,0.0028243064880371094,3625668.829984805,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.0030045509338378906,3408163.224884939,10488
A_10kB,download,10240,0.0034160614013671875,2997604.198771636,10488
A_10kB,download,10240,0.003397226333618164,3014223.662011369,10488
A_10kB,download,10240,0.0031003952026367188,3302804.7493079053,10488
A_10kB,download,10240,0.002994060516357422,3420104.551680204,10488
A_10kB,download,10240,0.003010988235473633,3400876.788344287,10488
A_10kB,download,10240,0.0030057430267333984,3406811.530102324,10488
A_10kB,download,10240,0.0034761428833007812,2945793.7558299038,10488
A_10kB,download,10240,0.0038137435913085938,2685025.8164541135,10488
A_10kB,download,10240,0.0029916763305664062,3422830.1689512273,10488
A_10kB,download,10240,0.004000186920166016,2559880.3766837525,10488
A_10kB,download,10240,0.003003835678100586,3408974.7567267246,10488
A_10kB,download,10240,0.003005504608154297,3407081.783277804,10488
A_10kB,download,10240,0.0027310848236083984,3749425.8367525097,10488
A_10kB,download,10240,0.0034012794494628906,3010631.779055096,10488
A_10kB,download,10240,0.003298521041870117,3104421.6089627757,10488
A_10kB,download,10240,0.0032956600189208984,3107116.6143384213,10488
A_10kB,download,10240,0.0035142898559570312,2913817.7042062413,10488
A_10kB,download,10240,0.003246307373046875,3154353.1844888367,10488
A_10kB,download,10240,0.0035049915313720703,2921547.71512142,10488
A_10kB,download,10240,0.0030052661895751953,3407352.079333598,10488
A_10kB,download,10240,0.003108978271484375,3293686.5766871166,10488
A_10kB,download,10240,0.00360107421875,2843595.9322033897,10488
A_10kB,download,10240,0.0028247833251953125,3625056.7994598243,10488
A_10kB,download,10240,0.003005504608154297,3407081.783277804,10488
A_10kB,download,10240,0.0030374526977539062,3371245.9152276297,10488
A_10kB,download,10240,0.0030052661895751953,3407352.079333598,10488
A_10kB,download,10240,0.0033783912658691406,3031028.4375441074,10488
A_10kB,download,10240,0.0030059814453125,3406541.3197969543,10488
A_10kB,download,10240,0.003000974655151367,3412224.752522444,10488
A_10kB,download,10240,0.0030045509338378906,3408163.224884939,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.0034728050231933594,2948625.0830701636,10488
A_10kB,download,10240,0.003183603286743164,3216481.1622856287,10488
A_10kB,download,10240,0.0031328201293945312,3268620.4687975645,10488
A_10kB,download,10240,0.003034830093383789,3374159.239531778,10488
A_10kB,download,10240,0.002850770950317383,3592010.785314042,10488
A_10kB,download,10240,0.0031023025512695312,3300774.128496772,10488
A_10kB,download,10240,0.0034809112548828125,2941758.4219178082,10488
A_10kB,download,10240,0.002966165542602539,3452268.544329234,10488
A_10kB,download,10240,0.0031766891479492188,3223481.9093365357,10488
A_10kB,download,10240,0.0035653114318847656,2872119.363381035,10488
A_10kB,download,10240,0.0035331249237060547,2898284.1595249344,10488
A_10kB,download,10240,0.0028839111328125,3550733.544973545,10488
A_10kB,download,10240,0.0028717517852783203,3565767.784142798,10488
A_10kB,download,10240,0.0028438568115234375,3600743.876592891,10488
A_10kB,download,10240,0.002996206283569336,3417655.204901727,10488
A_10kB,download,10240,0.0028450489044189453,3599235.142881086,10488
A_10kB,download,10240,0.0033257007598876953,3079050.323320668,10488
A_10kB,download,10240,0.003005504608154297,3407081.783277804,10488
A_10kB,download,10240,0.0028252601623535156,3624444.975527426,10488
A_10kB,download,10240,0.0030069351196289062,3405460.9070726293,10488
A_10kB,download,10240,0.0034487247467041016,2969213.4780504666,10488
A_10kB,download,10240,0.003549337387084961,2885045.54040438,10488
A_10kB,download,10240,0.003255128860473633,3145804.801875046,10488
A_10kB,download,10240,0.002856016159057617,3585413.8876366974,10488
A_10kB,download,10240,0.0030052661895751953,3407352.079333598,10488
A_10kB,download,10240,0.003062725067138672,3343427.756500078,10488
A_10kB,download,10240,0.0028228759765625,3627506.1621621624,10488
A_10kB,download,10240,0.003526926040649414,2903378.149124586,10488
A_10kB,download,10240,0.0033416748046875,3064331.6894977167,10488
A_10kB,download,10240,0.0031125545501708984,3289902.18000766,10488
A_10kB,download,10240,0.0037925243377685547,2700048.5924435784,10488
A_10kB,download,10240,0.0035316944122314453,2899458.108418281,10488
A_10kB,download,10240,0.003520488739013672,2908687.04862522,10488
A_10kB,download,10240,0.003004312515258789,3408433.6925640823,10488
A_10kB,download,10240,0.002740621566772461,3736378.682905611,10488
A_10kB,download,10240,0.003560781478881836,2875773.2145965854,10488
A_10kB,download,10240,0.0030050277709960938,3407622.418279911,10488
A_10kB,download,10240,0.003004312515258789,3408433.6925640823,10488
A_10kB,download,10240,0.003454923629760742,2963886.064453799,10488
A_10kB,download,10240,0.0030248165130615234,3385329.310317648,10488
A_10kB,download,10240,0.0030045509338378906,3408163.224884939,10488
A_10kB,download,10240,0.0039975643157958984,2561559.7876781775,10488
A_10kB,download,10240,0.003963947296142578,2583283.5895585227,10488
A_10kB,download,10240,0.002808809280395508,3645672.944571768,10488
A_10kB,download,10240,0.0032935142517089844,3109140.9410742726,10488
A_10kB,download,10240,0.0036318302154541016,2819515.0633493075,10488
A_10kB,download,10240,0.0032706260681152344,3130899.0348447296,10488
A_10kB,download,10240,0.002905130386352539,3524798.765695527,10488
A_10kB,download,10240,0.0033729076385498047,3035956.242312858,10488
A_10kB,download,10240,0.002900362014770508,3530593.7492807233,10488
A_10kB,download,10240,0.002771139144897461,3695231.2621526285,10488
A_10kB,download,10240,0.002779722213745117,3683821.336306716,10488
A_10kB,download,10240,0.0033721923828125,3036600.180995475,10488
A_10kB,download,10240,0.0035638809204101562,2873272.207653198,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.0027925968170166016,3666837.9544096305,10488
A_10kB,download,10240,0.0030236244201660156,3386664.0088314144,10488
A_10kB,download,10240,0.00235748291015625,4343615.7928802585,10488
A_10kB,download,10240,0.0030059814453125,3406541.3197969543,10488
A_10kB,download,10240,0.0031375885009765625,3263652.960486322,10488
A_10kB,download,10240,0.003444671630859375,2972707.15393134,10488
A_10kB,download,10240,0.003006458282470703,3406001.0277557494,10488
A_10kB,download,10240,0.0030465126037597656,3361220.2973861326,10488
A_10kB,download,10240,0.003677845001220703,2784239.1391157787,10488
A_10kB,download,10240,0.002730846405029297,3749753.1831674525,10488
A_10kB,download,10240,0.003004312515258789,3408433.6925640823,10488
A_10kB,download,10240,0.0035037994384765625,2922541.7093086555,10488
A_10kB,download,10240,0.0036559104919433594,2800943.8476587976,10488
A_10kB,download,10240,0.0035827159881591797,2858166.830371997,10488
A_10kB,download,10240,0.0027179718017578125,3767515.1719298246,10488
A_10kB,download,10240,0.003265857696533203,3135470.357716455,10488
A_10kB,download,10240,0.0029997825622558594,3413580.7470990303,10488
A_10kB,download,10240,0.003339052200317383,3066738.5191003215,10488
A_10kB,download,10240,0.0028183460235595703,3633336.6855595973,10488
A_10kB,download,10240,0.0029702186584472656,3447557.6304382724,10488
A_10kB,download,10240,0.003217935562133789,3182164.403941617,10488
A_10kB,download,10240,0.0031549930572509766,3245648.980578856,10488
A_10kB,download,10240,0.003185749053955078,3214314.6954048793,10488
A_10kB,download,10240,0.0027408599853515625,3736053.667362561,10488
A_10kB,download,10240,0.0035049915313720703,2921547.71512142,10488
A_10kB,download,10240,0.003637075424194336,2815448.8993772534,10488
A_10kB,download,10240,0.0032024383544921875,3197563.502084574,10488
A_10kB,download,10240,0.003350496292114258,3056263.641926991,10488
A_10kB,download,10240,0.0033648014068603516,3043270.2444554665,10488
A_10kB,download,10240,0.0030028820037841797,3410057.400555776,10488
A_10kB,download,10240,0.002778291702270508,3685718.094911182,10488
A_10kB,download,10240,0.0029993057250976562,3414123.4467408587,10488
A_10kB,download,10240,0.00366973876953125,2790389.3555093557,10488
A_10kB,download,10240,0.003280162811279297,3121796.2610844597,10488
A_10kB,download,10240,0.003006458282470703,3406001.0277557494,10488
A_10kB,download,10240,0.0028433799743652344,3601347.724299849,10488
A_10kB,download,10240,0.002821683883666992,3629038.6953950147,10488
A_10kB,download,10240,0.002795696258544922,3662772.7238615043,10488
A_10kB,download,10240,0.003004312515258789,3408433.6925640823,10488
A_10kB,download,10240,0.0030002593994140625,3413038.2199618565,10488
A_10kB,download,10240,0.0034584999084472656,2960821.2436233284,10488
A_10kB,download,10240,0.0030066967010498047,3405730.945999524,10488
A_10kB,download,10240,0.003004312515258789,3408433.6925640823,10488
A_10kB,download,10240,0.0033693313598632812,3039178.669685819,10488
A_10kB,download,10240,0.00295257568359375,3468158.34625323,10488
A_10kB,download,10240,0.003065824508666992,3340047.6677813204,10488
A_10kB,download,10240,0.0029954910278320312,3418471.2639286853,10488
A_10kB,download,10240,0.002995014190673828,3419015.5198216843,10488
A_10kB,download,10240,0.003004312515258789,3408433.6925640823,10488
A_10kB,download,10240,0.0033180713653564453,3086130.125745491,10488
A_10kB,download,10240,0.003755331039428711,2726790.2330010794,10488
A_10kB,download,10240,0.003007650375366211,3404651.0471660723,10488
A_10kB,download,10240,0.0030028820037841797,3410057.400555776,10488
A_10kB,download,10240,0.0038101673126220703,2687546.0208998187,10488
A_10kB,download,10240,0.0030319690704345703,3377343.1595502086,10488
A_10kB,download,10240,0.0031414031982421875,3259689.811778992,10488
A_10kB,download,10240,0.0030050277709960938,3407622.418279911,10488
A_10kB,download,10240,0.0031919479370117188,3208072.3752614283,10488
A_10kB,download,10240,0.0032036304473876953,3196373.666741088,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.003042936325073242,3365170.6463997494,10488
A_10kB,download,10240,0.003777742385864258,2710613.6295361314,10488
A_10kB,download,10240,0.002826213836669922,3623221.9470221023,10488
A_10kB,download,10240,0.0023360252380371094,4383514.284547867,10488
A_10kB,download,10240,0.0028243064880371094,3625668.829984805,10488
A_10kB,download,10240,0.003383636474609375,3026329.8308906425,10488
A_10kB,download,10240,0.0032799243927001953,3122023.18528749,10488
A_10kB,download,10240,0.0030393600463867188,3369130.29181048,10488
A_10kB,download,10240,0.0031545162200927734,3246139.593379185,10488
A_10kB,download,10240,0.003512859344482422,2915004.273109814,10488
A_10kB,download,10240,0.002967357635498047,3450881.645508597,10488
A_10kB,download,10240,0.0034677982330322266,2952882.2935716743,10488
A_10kB,download,10240,0.0030388832092285156,3369658.948689785,10488
A_10kB,download,10240,0.003177642822265625,3222514.4777911166,10488
A_10kB,download,10240,0.003000497817993164,3412767.0210568137,10488
A_10kB,download,10240,0.0031757354736328125,3224449.921921922,10488
A_10kB,download,10240,0.005002260208129883,2047074.6370525714,10488
A_10kB,download,10240,0.003754854202270508,2727136.514064385,10488
A_10kB,download,10240,0.0028238296508789062,3626281.0672070244,10488
A_10kB,download,10240,0.003008604049682617,3403571.832950313,10488
A_10kB,download,10240,0.0035283565521240234,2902201.02439354,10488
A_10kB,download,10240,0.0031042098999023438,3298746.0030721966,10488
A_10kB,download,10240,0.002805471420288086,3650010.4495623354,10488
A_10kB,download,10240,0.002737283706665039,3740934.845396742,10488
A_10kB,download,10240,0.0032198429107666016,3180279.3750462793,10488
A_10kB,download,10240,0.0028731822967529297,3563992.4454402123,10488
A_10kB,download,10240,0.003757953643798828,2724887.2579621878,10488
A_10kB,download,10240,0.0037810802459716797,2708220.755407024,10488
A_10kB,download,10240,0.003052949905395508,3354132.991800078,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.0034568309783935547,2962250.7041864954,10488
A_10kB,download,10240,0.0034825801849365234,2940348.665708222,10488
A_10kB,download,10240,0.002999544143676758,3413852.0753517207,10488
A_10kB,download,10240,0.002960681915283203,3458662.66387502,10488
A_10kB,download,10240,0.0031540393829345703,3246630.3545241514,10488
A_10kB,download,10240,0.0035257339477539062,2904359.8160670814,10488
A_10kB,download,10240,0.0031859874725341797,3214074.1570006735,10488
A_10kB,download,10240,0.0028231143951416016,3627199.810826788,10488
A_10kB,download,10240,0.003294706344604492,3108015.9895795644,10488
A_10kB,download,10240,0.00327301025390625,3128618.3682983685,10488
A_10kB,download,10240,0.002990245819091797,3424467.625578058,10488
A_10kB,download,10240,0.002863645553588867,3575861.5402547666,10488
A_10kB,download,10240,0.0030040740966796875,3408704.203174603,10488
A_10kB,download,10240,0.0035486221313476562,2885627.0464928783,10488
A_10kB,download,10240,0.002835988998413086,3610733.329970576,10488
A_10kB,download,10240,0.0031731128692626953,3227114.956796153,10488
A_10kB,download,10240,0.0033740997314453125,3034883.6178631997,10488
A_10kB,download,10240,0.0033876895904541016,3022709.054824407,10488
